@RELATION user-movie

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE splitLabel STRING


@DATA
275,1219,2,880313679,Train
457,216,5,882396765,Validate
291,1067,4,874805892,Train
630,126,4,885667305,Validate
758,56,5,881976031,Train
393,338,2,887742964,Train
92,186,4,875653960,Test
405,139,3,885549005,Validate
773,64,4,888540507,Test
715,789,4,875963353,Validate
291,636,4,874834799,Train
293,468,2,888906869,Train
395,215,5,883763768,Validate
151,470,3,879528674,Train
517,335,3,875492066,Validate
13,873,1,881515565,Train
286,884,5,884069544,Test
62,676,3,879372633,Test
548,185,5,891044356,Test
371,443,4,880435576,Train
312,194,4,891699207,Test
59,187,5,888204349,Train
76,223,2,882606623,Train
693,508,2,875482447,Test
92,1074,3,875907535,Test
747,292,4,888638293,Train
408,328,2,889679791,Test
325,210,2,891478796,Validate
243,25,3,879987875,Validate
474,116,5,887915366,Validate
542,734,3,886533303,Test
551,356,4,892783829,Train
708,764,4,877325934,Validate
465,143,4,883531380,Train
716,25,4,879793737,Test
233,50,3,876021213,Validate
721,157,3,877140137,Test
4,327,5,892002352,Test
458,273,4,886394730,Test
472,43,4,875982560,Validate
602,895,3,888637925,Validate
553,513,4,879948806,Train
671,177,4,884035775,Validate
121,276,3,891388453,Validate
195,134,5,875771441,Validate
92,789,5,875653242,Validate
771,88,4,880659970,Train
642,99,2,885602446,Train
445,1008,1,891200320,Train
94,1225,3,891723262,Test
176,7,5,886048188,Validate
311,238,4,884365357,Validate
546,769,4,885141465,Train
650,91,4,891371061,Test
778,78,1,890803860,Validate
267,742,3,878970621,Test
417,78,2,879649632,Train
459,748,4,879561754,Train
13,485,1,882140624,Validate
327,792,4,887819021,Test
506,699,4,888848303,Validate
709,82,4,879848645,Train
758,50,4,884999132,Test
704,191,3,891397262,Train
754,9,4,879451626,Validate
435,187,4,884131489,Train
627,808,2,879531557,Test
250,943,4,878091870,Validate
734,143,5,891022958,Validate
256,218,3,882164727,Test
682,572,4,888521116,Train
723,174,4,880498996,Test
715,926,4,875962201,Train
450,280,4,882397940,Train
579,258,5,880951444,Test
642,815,4,892241051,Test
499,97,4,885599227,Test
671,356,3,883949781,Test
399,693,3,882510165,Train
5,409,2,878844651,Train
592,1023,1,882608873,Test
747,443,5,888640136,Validate
181,116,1,878962550,Validate
554,732,4,876550833,Test
401,151,1,891032584,Test
249,7,5,879572760,Validate
721,357,5,877140221,Test
786,405,4,882842311,Validate
328,357,4,885046244,Test
409,1099,4,881168712,Test
405,208,5,885547124,Validate
588,485,5,890015835,Validate
405,434,3,885546201,Train
639,648,3,891239491,Test
698,705,4,886366611,Train
566,582,5,881650186,Train
447,123,3,878854459,Train
624,111,3,879792671,Train
178,1,4,882823805,Test
716,502,3,879795867,Validate
152,411,4,880149350,Test
95,389,4,880572388,Test
305,709,5,886324221,Validate
592,265,4,882956039,Validate
748,71,3,879454546,Validate
401,748,3,891031784,Validate
503,166,5,880472188,Train
698,190,5,886366515,Train
158,121,4,880132701,Train
543,919,2,874863549,Test
682,323,2,888516865,Train
221,42,5,875245813,Validate
540,1226,4,882157732,Test
327,48,4,887745662,Train
347,188,5,881654480,Train
773,959,4,888539608,Test
201,1136,1,884140637,Validate
711,509,4,879993674,Train
626,748,2,878771281,Validate
15,328,3,879455192,Train
734,210,3,891022937,Validate
587,304,4,892871141,Train
52,302,4,882922065,Validate
92,771,1,875907180,Test
584,165,1,885778780,Validate
747,654,5,888639939,Validate
766,357,4,891309558,Test
640,1054,1,886474010,Train
286,1074,4,889652912,Test
1,35,1,878542420,Validate
267,82,4,878973675,Validate
173,319,4,877556926,Test
596,13,2,883539402,Test
663,125,3,889492720,Test
453,80,2,888205783,Validate
699,24,3,879147239,Test
472,64,5,875981829,Train
612,604,4,875325256,Train
749,64,4,878847171,Train
333,100,4,891045666,Validate
554,121,4,876232267,Train
664,222,3,876524641,Test
11,527,4,891904335,Validate
650,164,4,891369798,Train
654,265,5,887864330,Validate
618,501,4,891308884,Train
687,678,4,884652482,Test
682,834,3,888522971,Test
466,908,4,890284651,Test
725,245,4,876103793,Validate
493,647,4,884131287,Validate
405,180,3,885546069,Train
534,978,4,877808175,Test
704,514,4,891397112,Test
592,845,4,882608573,Test
25,463,4,885852529,Test
717,302,5,884641599,Train
727,566,3,883711449,Validate
559,233,3,891034688,Test
487,257,4,883442260,Train
681,539,4,885409810,Test
295,743,4,879518674,Test
655,1281,3,891585477,Train
686,1184,1,879547337,Validate
456,188,4,881373573,Train
740,242,4,879523187,Validate
643,168,5,891447157,Validate
459,523,4,879564915,Train
497,475,4,878759705,Test
527,200,3,879455999,Train
436,83,5,887770115,Test
87,514,4,879876672,Validate
671,554,4,884036411,Train
671,29,3,884036050,Test
784,269,5,891387155,Test
748,496,4,879454455,Test
532,795,2,874789538,Validate
415,185,4,879439960,Validate
758,865,4,881975005,Validate
768,282,4,880135987,Validate
521,97,3,884478049,Test
505,22,5,889333274,Test
582,763,2,882961804,Validate
264,137,3,886122892,Validate
409,647,5,881107817,Test
354,606,5,891217633,Train
541,553,4,883865289,Train
326,187,1,879875243,Train
642,1531,3,886569226,Test
184,692,4,889909672,Test
222,418,2,878182959,Validate
334,569,2,891548920,Validate
327,108,3,887819614,Train
291,550,4,874835218,Train
405,80,1,885547557,Test
409,528,4,881107281,Validate
677,1,4,889399229,Validate
588,121,5,890026154,Train
504,409,4,889550757,Test
719,7,2,877311269,Test
435,218,3,884133194,Validate
664,203,4,876526685,Test
709,4,3,879848551,Train
627,568,2,879531301,Test
347,1047,1,881653224,Test
727,562,2,883713548,Train
276,790,3,877935306,Test
721,699,3,877147080,Test
243,125,3,879988298,Test
757,195,4,888445802,Train
682,328,3,888518363,Train
720,306,4,891262635,Test
650,72,2,891386755,Train
239,242,5,889178512,Validate
447,144,5,878856078,Train
389,205,4,880165939,Test
653,82,4,880150393,Validate
711,694,5,879993318,Test
495,204,4,888632155,Validate
533,866,2,887032297,Train
676,508,1,892686134,Validate
771,83,5,880659369,Train
724,300,3,883757468,Train
328,194,3,885046976,Train
344,751,4,886381635,Validate
331,175,4,877196235,Train
522,510,5,876961190,Validate
711,432,4,879992870,Train
770,477,4,875972259,Test
393,644,3,889555074,Validate
257,121,3,882050360,Train
92,783,3,875907574,Train
682,181,5,888518639,Test
495,176,5,888632496,Validate
715,298,4,875962076,Test
716,417,3,879797257,Train
408,294,5,889680045,Validate
504,1210,3,887840637,Test
377,173,5,891298589,Validate
161,284,3,891172246,Test
777,153,1,875980541,Train
42,467,3,881108425,Train
724,1176,1,883757397,Train
561,631,3,885808000,Validate
653,223,3,878866636,Validate
313,402,3,891031747,Test
416,65,5,893212930,Train
495,226,4,888633011,Validate
480,257,4,891208037,Test
345,742,4,884991191,Test
184,485,4,889908947,Test
710,50,4,882063766,Test
533,367,2,879191972,Test
176,881,3,886047531,Test
445,127,2,890987687,Validate
704,496,5,891397712,Validate
551,411,1,892784437,Validate
626,330,3,878771447,Train
780,433,1,891363826,Train
707,378,3,886287628,Validate
497,1240,5,879310070,Validate
562,73,4,879195881,Test
561,48,4,885807547,Test
788,568,3,880869862,Validate
514,174,5,875310992,Train
398,588,4,875659517,Train
615,187,5,879448598,Test
674,50,4,887762584,Test
642,392,4,886132237,Test
561,217,3,885810858,Test
722,412,2,891281679,Train
630,298,5,885666686,Test
472,186,5,888183325,Train
279,781,3,875314001,Test
230,435,4,880484444,Test
588,275,3,890024246,Train
655,221,3,891585242,Test
788,723,3,880870207,Validate
708,271,1,892718796,Test
76,129,3,878101114,Test
640,347,3,886353742,Test
80,205,5,887401533,Test
222,386,2,881060205,Train
566,203,4,881650148,Test
437,523,3,881002191,Test
211,705,4,879459952,Validate
291,262,4,874833603,Validate
176,150,4,886047879,Train
115,279,3,881170725,Test
766,483,3,891309250,Validate
173,303,5,877556864,Test
56,204,5,892676908,Validate
655,1062,3,887650979,Validate
417,109,2,879646369,Train
59,190,5,888205033,Train
532,842,4,888635407,Validate
201,431,1,884112352,Train
766,82,3,891309558,Test
709,739,3,879849049,Validate
543,169,4,875663267,Train
618,203,3,891308176,Train
152,143,5,882474378,Validate
456,414,3,881374331,Test
650,188,3,891381610,Train
452,194,4,885816440,Test
758,153,5,881976377,Test
770,301,4,875971703,Validate
671,1217,4,883547351,Train
209,127,5,883417589,Train
614,756,4,879465398,Train
738,969,4,892957860,Validate
434,471,2,886724797,Train
608,499,4,880403484,Train
749,625,3,878848430,Validate
472,780,4,875982922,Validate
470,7,3,879178518,Test
627,183,5,879531196,Test
655,732,3,887428445,Test
776,672,3,892920381,Test
318,188,3,884497031,Test
650,229,2,891370031,Validate
712,949,4,874730370,Test
498,754,2,881962988,Test
462,292,5,886365260,Train
707,1257,2,880061190,Train
788,23,3,880868277,Validate
757,157,3,888467855,Train
698,1149,3,886367013,Train
328,572,3,885049658,Validate
145,690,4,877342952,Validate
751,735,4,889134332,Train
417,1091,3,879648435,Train
457,729,4,882547857,Train
758,287,5,881975182,Validate
452,462,4,875264825,Validate
756,122,1,874831227,Validate
498,381,3,881961312,Train
702,259,3,885767604,Train
615,23,5,879448547,Train
694,1205,3,875727550,Test
468,95,4,875287826,Test
517,1047,2,892659923,Validate
535,14,3,879618743,Train
655,604,4,888984325,Validate
682,272,5,888523619,Train
632,204,4,879458277,Validate
353,750,4,891402757,Train
680,98,4,876816224,Train
499,307,4,885597747,Validate
586,405,5,884061807,Validate
771,237,5,880659482,Validate
416,133,2,876699903,Train
379,183,4,886317511,Train
583,357,5,879384575,Validate
413,50,5,879969674,Test
586,800,3,884061189,Train
731,205,1,886187652,Validate
655,1196,3,888984325,Validate
332,452,4,888360508,Test
308,61,3,887739336,Train
532,72,3,888636538,Test
532,619,5,889235367,Validate
387,528,4,886483906,Validate
262,546,2,879791049,Validate
97,169,5,884238887,Train
648,152,5,884368485,Validate
622,550,4,882670929,Test
773,239,4,888539512,Test
766,77,2,891310313,Test
468,172,4,875293386,Train
567,188,5,882426055,Test
773,229,3,888540112,Test
234,412,2,892336322,Test
49,287,4,888068842,Train
149,328,2,883512689,Train
343,318,5,876406707,Test
435,393,2,884133610,Validate
458,654,5,886397771,Train
403,515,4,879785867,Train
207,1331,3,877995673,Validate
782,250,4,891499440,Train
91,22,5,891439208,Train
539,286,4,879787771,Validate
746,184,4,885075267,Train
628,288,5,880777096,Test
503,423,5,880472321,Test
676,13,1,892686319,Test
479,604,3,879461084,Validate
492,654,4,879969323,Test
290,49,3,880475542,Validate
453,410,4,877552951,Test
478,40,1,889398198,Validate
31,811,4,881548053,Validate
13,205,2,881515193,Train
592,589,5,882955825,Test
254,172,5,886472051,Train
297,42,3,875238853,Train
679,73,4,884488036,Validate
653,105,3,890181185,Validate
650,403,3,891381709,Validate
747,87,5,888640222,Test
264,23,5,886122577,Validate
593,26,4,875660886,Train
268,200,4,875309459,Train
357,126,5,878951537,Test
720,345,2,891262762,Test
479,264,3,879459791,Validate
145,329,4,888397542,Train
509,301,2,883591043,Validate
250,418,5,878090199,Test
39,307,2,891400342,Test
682,1028,3,888523657,Validate
747,467,4,888639222,Validate
561,719,1,885810785,Train
234,226,2,892335673,Test
536,96,4,882359988,Validate
474,89,5,887924425,Test
648,1176,1,884628278,Validate
697,628,4,882622016,Test
682,806,3,888523658,Train
726,274,4,889831222,Validate
739,100,5,886825383,Validate
500,1385,4,883865290,Train
621,125,4,880739654,Validate
660,515,2,891199391,Train
139,1233,5,879537844,Train
549,411,3,881672667,Validate
715,447,3,875963452,Test
486,20,3,879875069,Train
749,521,4,878847765,Test
789,1012,4,880332169,Test
334,255,3,891544840,Train
625,190,3,892000576,Test
743,100,5,881277962,Validate
671,510,3,884035892,Test
405,384,3,885547605,Test
717,286,3,884641644,Test
201,581,3,884140788,Train
727,1411,2,883713419,Train
710,197,4,882064200,Train
279,230,4,892865054,Validate
786,177,4,882843646,Validate
388,323,4,886442062,Test
465,154,2,883532119,Test
666,96,3,880568270,Test
708,690,4,892718919,Validate
299,194,3,877881229,Test
393,111,3,887745293,Train
749,222,3,878847716,Train
186,477,4,891719775,Validate
1,137,5,875071541,Train
715,83,4,875963792,Validate
211,199,5,879459952,Validate
706,333,1,880996945,Train
85,478,4,879454951,Test
234,605,3,892333798,Train
621,539,1,883799884,Validate
409,1369,4,881106287,Test
782,1600,3,891500066,Test
545,563,3,879900011,Validate
716,238,4,879797286,Validate
406,158,2,880132115,Test
741,5,3,891455671,Train
707,1107,3,886288239,Test
757,248,4,888444209,Test
435,541,4,884134187,Validate
579,514,3,880952165,Validate
498,449,3,881961932,Test
320,572,3,884751316,Train
399,239,3,882344553,Train
642,395,5,885604187,Validate
710,99,4,882064434,Validate
646,310,3,888528483,Train
606,117,4,878143605,Test
109,679,3,880578093,Test
548,882,4,891043442,Test
514,31,4,886190665,Validate
559,385,4,891035111,Train
409,303,4,881104727,Test
334,164,3,891548104,Test
539,239,3,879788572,Train
758,303,4,880672321,Train
643,233,4,891449249,Test
672,1061,4,879789566,Validate
561,523,4,885809269,Validate
393,405,4,887744626,Validate
504,1050,4,887832433,Validate
178,156,2,882826395,Test
307,99,4,879283449,Test
122,1119,3,879270769,Validate
669,276,2,892550259,Train
772,898,3,889028941,Train
749,944,4,878849482,Train
786,633,4,882843237,Test
11,526,3,891904859,Validate
682,520,4,888519725,Test
640,151,4,886474515,Validate
500,50,3,883864992,Train
790,380,4,885157419,Train
715,159,3,875964330,Train
456,180,4,881373084,Test
790,1074,3,885158235,Train
528,109,4,886812980,Test
466,11,3,890284707,Test
618,404,5,891309192,Test
697,124,5,882622505,Test
504,399,4,887840882,Train
659,647,3,891384823,Test
311,967,3,884364764,Train
164,751,4,889401263,Test
435,83,4,884131434,Test
323,222,3,878739251,Validate
787,310,5,888979007,Train
542,208,4,886532881,Train
539,640,2,879788101,Train
31,1020,3,881548030,Train
128,88,4,879969390,Test
581,1375,5,879641787,Validate
693,684,3,875483435,Train
712,1091,3,874956543,Validate
298,504,3,884127249,Train
630,288,4,885666102,Test
771,258,5,880659323,Train
420,750,4,891356790,Test
643,482,4,891447063,Test
495,95,3,888634315,Validate
561,97,3,885809312,Train
244,9,5,880604179,Validate
234,806,2,892334766,Train
747,1194,5,888639102,Train
207,56,4,875503973,Validate
6,527,4,883600877,Validate
747,211,5,888639014,Train
532,24,5,892867296,Validate
128,433,4,879967225,Train
690,90,1,881179469,Train
23,694,4,884550049,Train
222,226,3,878185044,Test
352,98,5,884290428,Test
782,1023,3,891499611,Test
407,286,4,890687500,Train
766,90,1,891310313,Test
695,313,2,888805836,Validate
527,671,5,879455873,Test
327,732,1,887819316,Test
537,262,5,886028446,Test
622,184,5,882592103,Train
417,809,3,880951251,Train
670,174,4,877975344,Validate
786,230,4,882844295,Validate
499,301,4,882995808,Test
650,452,2,891370155,Test
303,5,2,879484534,Test
606,507,4,880923689,Validate
171,269,4,891034835,Train
655,1192,4,887650851,Test
188,153,5,875075062,Train
716,95,4,879794775,Train
770,875,4,875971612,Test
6,519,5,883601365,Validate
782,322,4,891498381,Validate
122,1168,4,879270902,Test
749,837,5,878848587,Validate
751,1011,4,889132599,Test
694,491,3,875731050,Validate
773,91,4,888539232,Validate
398,205,5,875660535,Train
577,665,4,880475644,Validate
546,447,3,885141360,Test
701,750,5,891446588,Train
639,371,1,891240495,Test
94,1058,4,891722609,Train
655,1211,4,887427681,Test
783,288,3,884326274,Validate
6,491,4,883602174,Validate
766,98,3,891309522,Train
654,117,4,887864350,Validate
733,293,4,879535559,Train
455,95,4,879111057,Test
540,281,3,882157011,Train
406,499,5,884630973,Validate
454,659,2,888267028,Train
314,546,4,877886788,Test
393,544,3,887745135,Test
659,313,5,891331825,Validate
551,198,5,892778035,Validate
450,292,5,882215922,Validate
524,211,5,884635136,Validate
455,307,4,892230486,Validate
391,22,4,877398951,Train
773,639,4,888538931,Test
680,169,5,876816162,Train
145,135,5,885557731,Test
268,627,3,875310603,Validate
92,58,4,875653836,Validate
297,27,1,875239535,Validate
660,890,1,891198996,Train
537,1267,3,886032123,Validate
92,282,4,876769303,Validate
749,159,4,878849956,Validate
378,468,5,880055396,Validate
286,1119,3,877534054,Test
90,1196,4,891383599,Train
655,202,2,887651114,Validate
593,173,5,877728878,Validate
508,96,2,883768886,Validate
314,15,5,877886483,Train
748,8,4,879455126,Validate
420,513,5,891356864,Train
474,179,5,887924424,Test
705,2,3,883428058,Validate
682,465,3,888523054,Test
648,502,5,884881679,Train
741,31,3,891455516,Test
145,1009,2,875270764,Test
777,357,5,875980235,Train
332,118,5,887938330,Test
648,49,2,884881679,Test
580,455,4,884125492,Validate
495,433,4,888634315,Test
603,62,2,891955972,Test
708,873,5,892718965,Test
500,8,4,883874621,Test
493,201,5,884131089,Test
5,386,2,875636230,Train
682,1048,3,888521564,Test
600,177,5,888451583,Train
768,278,2,883835210,Validate
661,498,5,876017801,Test
755,875,1,882570023,Train
409,504,2,881106682,Train
313,385,4,891015296,Test
574,333,3,891279285,Test
783,334,3,884326461,Validate
198,4,3,884209536,Validate
476,738,3,883364812,Validate
385,654,5,879442085,Test
146,245,5,891458080,Train
690,226,3,881179969,Train
785,195,4,879438984,Test
474,436,3,887926873,Validate
484,275,3,891195973,Test
610,735,3,888703360,Validate
548,581,4,891044596,Validate
561,198,3,885808986,Test
645,70,4,892055325,Test
665,866,3,884290676,Test
256,1042,5,882164927,Train
621,24,4,880737433,Validate
715,627,3,875964614,Train
541,168,4,883865555,Validate
694,1203,4,875729489,Validate
363,1014,1,891499760,Train
454,293,4,881959238,Validate
467,919,2,879532535,Validate
541,259,1,884046888,Test
484,24,1,881449826,Test
535,628,4,879618246,Validate
523,663,5,883701962,Validate
151,473,4,879524974,Test
697,222,4,882622016,Train
504,392,5,887908645,Validate
642,125,4,885603586,Validate
653,492,4,880149999,Train
442,11,4,883390284,Test
655,518,2,888813186,Validate
345,204,4,884991925,Train
90,676,2,891384066,Test
622,214,4,882670228,Train
658,429,4,875147800,Train
757,50,4,888444056,Validate
625,250,4,891273750,Validate
716,414,4,879797152,Validate
422,475,4,875129881,Validate
472,173,5,875982641,Train
234,11,2,892079140,Test
551,150,3,892782807,Validate
74,302,4,888333219,Train
535,558,5,879618385,Train
305,408,5,886323189,Train
53,151,4,879443011,Test
655,684,3,887473965,Train
634,985,4,877017790,Train
543,550,2,877547005,Test
343,9,5,876402738,Validate
724,346,1,883757703,Validate
727,203,5,883710236,Test
502,259,3,883702448,Train
265,111,2,875320371,Train
305,1074,2,886324330,Test
537,724,3,886031886,Test
328,433,2,885047670,Validate
751,736,5,889134533,Test
778,7,4,890725886,Validate
399,697,2,882345454,Validate
542,789,3,886532909,Train
642,731,5,885605909,Validate
747,500,4,888640222,Train
703,147,3,875243049,Test
707,778,3,886287160,Train
782,938,3,891498030,Test
661,69,4,876013492,Train
747,1660,2,888640731,Test
109,317,2,880573085,Train
374,68,1,880396622,Validate
663,96,5,889493628,Test
751,480,4,889133129,Test
630,620,4,885667661,Validate
601,107,4,876347113,Validate
654,81,2,887864831,Validate
116,272,3,886309505,Validate
514,294,3,885180929,Validate
184,428,4,889909551,Validate
714,237,3,892776261,Validate
776,234,5,892920290,Test
749,145,4,878849433,Train
372,436,5,876869445,Validate
217,96,4,889069741,Test
616,347,4,891224677,Validate
347,686,5,881654101,Train
133,316,4,890588928,Test
152,739,5,882475924,Test
653,480,4,880150239,Test
650,523,3,891382066,Validate
467,475,4,879532460,Validate
715,92,3,875963899,Train
711,65,4,879992968,Test
440,310,3,891546631,Train
313,519,5,891013436,Test
621,825,3,880738142,Train
653,523,4,878854284,Validate
316,286,5,880853038,Train
417,1288,1,879646741,Validate
81,288,3,876533229,Test
592,122,4,882608960,Validate
671,54,3,884035173,Test
384,327,4,891273761,Train
789,127,5,880332039,Train
650,172,4,891369442,Train
264,789,4,886122644,Test
660,243,2,891197757,Test
763,286,4,878914901,Train
128,161,5,879968896,Test
770,508,5,875972322,Validate
637,1051,2,882905388,Validate
291,820,4,875087125,Train
94,32,5,891721851,Test
328,744,4,885046878,Validate
731,507,3,886184771,Validate
407,214,4,875042466,Validate
67,412,1,875379540,Test
609,890,1,886895914,Test
508,191,5,883767383,Test
751,419,4,889134533,Validate
600,449,4,888452564,Train
69,1016,3,882072956,Test
244,109,4,880604798,Train
703,257,5,875242990,Validate
711,404,3,879993579,Validate
17,7,4,885272487,Validate
279,728,4,875314287,Test
303,241,4,879483301,Validate
498,554,3,881962385,Test
749,550,4,878850212,Train
642,722,3,885606113,Train
417,574,2,879649428,Train
428,1024,4,885943651,Test
646,315,4,888528483,Validate
305,89,3,886322719,Train
398,510,4,875658715,Test
788,480,3,880868473,Train
553,100,5,879948869,Validate
727,801,2,883713194,Validate
707,694,4,886286246,Test
399,291,3,882510126,Validate
561,550,1,885810117,Validate
379,414,5,880740415,Test
659,448,4,891385438,Train
668,210,5,881605849,Train
95,692,4,879198482,Train
152,423,5,882899511,Train
752,313,3,891207791,Validate
21,800,1,874951727,Test
429,480,4,882386071,Validate
18,737,3,880132055,Validate
270,815,4,876954522,Test
400,690,3,885676365,Validate
299,7,3,877877847,Test
760,723,2,875669011,Test
630,118,4,885666875,Validate
397,853,4,885350045,Validate
378,135,2,880046362,Validate
655,800,2,887430197,Validate
634,840,2,875729794,Test
222,585,3,881060062,Test
116,50,3,876452443,Train
454,55,2,888267617,Validate
749,105,1,878849508,Validate
234,1330,3,892078343,Validate
592,1017,4,882608279,Train
3,319,2,889237026,Train
595,9,4,886922069,Validate
25,183,4,885852008,Validate
720,315,4,891262608,Validate
445,752,1,891199167,Train
488,493,3,891294297,Train
774,527,1,888556698,Train
622,294,3,882589830,Test
87,472,4,879875996,Train
254,126,3,887347350,Test
23,526,3,874787116,Train
574,347,3,891278860,Test
711,1117,4,883589726,Validate
165,318,5,879525961,Validate
660,195,4,891406212,Train
608,319,4,880402983,Validate
548,642,4,891044538,Test
648,816,1,884883724,Train
62,81,4,879375323,Test
567,479,5,882425997,Validate
201,685,3,884112352,Test
13,50,5,882140001,Train
684,401,3,878762302,Test
451,329,4,879012721,Test
258,286,5,885700778,Validate
794,242,5,891034156,Validate
758,192,4,882053053,Test
420,14,5,891356927,Test
561,380,2,885809524,Test
280,226,3,891701998,Train
433,323,1,880585530,Test
181,875,3,878961623,Train
416,592,3,892441347,Test
750,294,4,879445961,Test
528,77,3,886101428,Test
648,66,5,882213535,Validate
363,38,3,891498407,Train
629,22,5,880116818,Train
22,688,1,878886307,Train
149,268,4,883512715,Train
437,692,4,880143115,Validate
507,269,2,889964121,Validate
442,234,4,883389983,Test
733,1173,2,879535814,Test
241,300,4,887249685,Train
505,307,4,889332705,Test
593,50,4,875660009,Train
784,307,4,891387623,Train
504,291,4,887832043,Validate
450,422,3,882467991,Train
574,332,3,891279410,Train
695,260,4,888806150,Train
276,225,3,874786854,Test
58,1063,1,884304728,Test
664,286,4,876523092,Train
497,603,3,879361802,Train
543,118,3,874862036,Test
776,485,2,891628656,Test
635,255,4,878879213,Train
448,345,5,891887440,Test
774,89,2,888557198,Validate
297,111,3,874955085,Validate
69,302,4,882027109,Test
439,301,3,882892424,Test
711,215,3,879994555,Test
749,238,3,878847863,Test
721,393,5,877138200,Test
43,121,4,883955907,Validate
663,762,4,889492473,Validate
279,1480,3,875314370,Test
407,1090,2,876348799,Validate
329,651,4,891656639,Test
592,657,4,882956011,Train
303,1509,1,879544435,Test
627,797,4,879531504,Test
593,357,5,875661486,Validate
664,504,4,876526518,Train
530,487,4,883784557,Test
109,367,3,880578121,Validate
474,1134,3,887915306,Validate
758,95,3,881977057,Train
747,496,5,888640136,Test
693,419,2,875484501,Train
393,472,3,887745199,Validate
22,712,4,878887186,Train
389,731,3,880089152,Test
498,693,3,881957625,Validate
497,849,2,879310913,Test
727,312,3,883708435,Validate
664,427,4,876524053,Validate
71,744,4,877319294,Validate
145,394,1,888398833,Validate
758,197,3,881975687,Train
711,744,4,876185896,Train
499,520,3,885599572,Test
537,99,2,886031375,Test
402,204,5,876267206,Validate
559,194,3,891035781,Test
90,1039,5,891383599,Train
666,662,3,880568094,Validate
463,1067,2,877385531,Test
749,86,4,878848369,Test
607,511,5,883879556,Validate
707,1007,4,880060180,Test
669,324,3,891517159,Test
695,1024,5,888805913,Validate
342,844,3,874984789,Train
542,1061,2,886533275,Test
650,216,4,891381546,Train
174,386,1,886515130,Test
145,731,3,875272833,Test
474,475,4,887915479,Train
497,423,3,879363586,Train
68,763,1,876973917,Validate
767,207,5,891462759,Validate
698,194,4,886366454,Validate
627,562,2,879531504,Train
323,294,3,878738827,Validate
601,427,4,876348736,Test
652,395,3,882567383,Train
499,484,4,885599013,Validate
611,269,4,891636072,Train
567,1451,3,882426952,Test
738,405,2,875349968,Test
420,86,5,891357021,Train
49,320,5,888067334,Train
136,15,4,882693723,Validate
13,406,1,882397011,Test
720,1062,5,891262812,Train
533,230,4,879191563,Test
401,127,1,891032170,Test
613,509,4,891227236,Validate
565,83,5,891037628,Test
768,340,2,879523820,Train
697,268,5,882621548,Test
456,1059,4,881372052,Validate
239,42,5,889180578,Validate
488,164,3,891293911,Validate
521,96,4,884477853,Test
395,252,3,883765897,Validate
445,591,2,891200020,Test
748,174,5,879454405,Validate
570,305,5,881262256,Test
442,746,3,883388354,Test
758,81,5,881975815,Test
463,93,4,877385457,Validate
629,199,5,880117772,Train
676,300,4,892685403,Validate
551,708,1,892783830,Validate
503,732,3,880383467,Train
239,482,3,889180978,Validate
166,313,5,886397478,Train
372,875,4,876869183,Test
13,473,4,882398724,Train
536,566,5,882360264,Train
500,202,4,883874239,Test
253,1,5,891628467,Train
405,64,5,885544739,Test
624,270,3,891961120,Validate
453,181,5,877552612,Test
794,887,4,891034284,Test
437,82,3,880140192,Train
159,829,4,880557741,Test
452,135,3,875560790,Train
280,471,3,891700553,Test
95,1047,3,879193881,Validate
413,258,4,879968794,Validate
620,928,5,889987825,Train
729,333,4,893286638,Validate
297,90,4,875239942,Train
655,417,2,888771346,Train
380,582,4,885478583,Test
690,716,1,881179469,Validate
551,204,4,892777673,Validate
711,1118,4,879994633,Validate
758,427,4,881974742,Test
56,22,5,892676376,Train
532,77,5,892519935,Test
532,676,5,892521554,Train
62,71,4,879374661,Validate
305,528,4,886323378,Train
608,333,4,880402983,Train
569,19,5,879794127,Train
747,316,4,888638552,Test
439,100,3,882892705,Train
538,181,3,877107700,Test
780,662,5,891363756,Test
456,864,4,881371660,Test
147,301,5,885594204,Test
13,348,2,886952246,Train
379,163,4,880740495,Train
756,642,2,874829924,Test
738,357,4,875353869,Test
758,155,1,882054226,Test
501,591,4,883348138,Validate
157,118,2,886890439,Validate
682,252,3,888518773,Test
648,550,4,884882802,Validate
676,257,5,892686220,Test
676,288,1,892685437,Train
542,427,5,886532294,Train
615,237,4,879448843,Test
588,566,2,890023557,Test
181,1047,2,878962866,Validate
630,100,3,885666592,Train
697,1,5,882622481,Test
724,245,2,883757874,Validate
514,64,4,875462645,Validate
343,159,2,876405893,Validate
721,655,2,877140490,Train
344,562,2,886381985,Validate
649,291,5,891440330,Train
697,818,4,882622228,Validate
459,568,3,879564941,Test
514,425,5,875318291,Test
246,809,2,884923767,Test
327,186,2,887744064,Test
606,195,5,880926162,Test
578,355,1,888957758,Train
437,842,4,880143451,Train
521,732,3,884478135,Test
787,899,3,888979074,Validate
764,143,5,876245331,Validate
444,245,4,891979402,Train
451,305,3,879012647,Test
6,317,3,883602174,Validate
778,1273,3,890726925,Train
354,737,4,891307206,Test
472,82,5,892791017,Test
735,744,3,876698714,Test
541,755,5,883874716,Train
461,242,3,885355735,Validate
207,204,3,875506737,Train
704,131,5,891398726,Test
345,274,3,884991267,Validate
781,483,5,879633942,Train
